codigo_recurso;descripcion;categoria;unidad_fuente;pais_codigo;moneda;precio_referencia;precio_min;precio_max;fuente;fecha_consulta;confianza;incluye_iva;incluye_transporte;origen;observaciones
MT-BARRERA-ANTICAP;Barrera anticapilaridad de lámina bituminosa o de polietileno para muros.;materiales;m;ES;EUR;3.64557;2.762105;4.87619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-RESINA-INYEC;Resina de inyección para sellado de fisuras y filtraciones en muros y estructuras.;materiales;l;ES;EUR;20.506329;15.536842;27.428571;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SELLA-BENTONITA;Cordón de bentonita expansiva para sellado de juntas de hormigonado y pasos.;materiales;m;ES;EUR;4.556962;3.452632;6.095238;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MALLA-DREN;Geocompuesto drenante con malla y núcleo para drenaje de cubiertas y muros.;materiales;m2;ES;EUR;2.506329;1.898947;3.352381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PLACA-FACHADA;Panel de fachada ventilada (composite de aluminio, fibrocemento o cerámico extruido), con sus fijaciones ocultas.;materiales;m2;ES;EUR;47.848101;36.252632;64;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MALLA-FACH;Malla de fibra de vidrio antiálcalis para refuerzo de revestimiento continuo de fachada (SATE).;materiales;m2;ES;EUR;2.050633;1.553684;2.742857;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SUBESTRUCTURA;Subestructura de fachada ventilada en perfiles de aluminio, con anclajes y remates.;materiales;m2;ES;EUR;20.506329;15.536842;27.428571;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LADRILLO-VISTO;Ladrillo caravista de arcilla para fachadas de ladrillo visto, con junta fina.;materiales;ud;ES;EUR;0.341772;0.258947;0.457143;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PIEDRA-FACHADA;Aplacado de piedra natural ligera para fachada ventilada, con fijación mecánica.;materiales;m2;ES;EUR;43.291139;32.8;57.904762;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MASTIC-CORTAFUEGO;Masilla o mortero intumescente para sellado cortafuego de pasos de instalaciones en muros y losas.;materiales;kg;ES;EUR;7.405063;5.610526;9.904762;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BOMBA-AGUA;Bomba centrífuga de agua para suministro doméstico, con su control y accesorios de conexión.;materiales;ud;ES;EUR;182.278481;138.105263;243.809524;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-HIDRONEUMATICO;Sistema hidroneumático con tanque de presión, bomba y control, para presión constante de agua.;materiales;ud;ES;EUR;273.417722;207.157895;365.714286;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PLANTA-ELEC;Planta eléctrica de respaldo con motor diésel o gasolina y tablero de arranque, para suministro de emergencia.;materiales;ud;ES;EUR;1367.088608;1035.789474;1828.571429;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BATERIA;Batería de ciclo profundo para sistema de respaldo eléctrico, de plomo-ácido o litio.;materiales;ud;ES;EUR;250.632911;189.894737;335.238095;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-INVERSOR;Inversor de corriente para sistema de respaldo, con su control de carga.;materiales;ud;ES;EUR;318.987342;241.684211;426.666667;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PANEL-SOLAR;Panel fotovoltaico para generación de energía, con su estructura de fijación.;materiales;ud;ES;EUR;205.063291;155.368421;274.285714;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CAMARA-CCTV;Cámara de video vigilancia CCTV, con su soporte y cable de conexión.;materiales;ud;ES;EUR;96.835443;73.368421;129.52381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ALARMA;Central de alarma con teclado, sensores y sirena, para protección perimetral e interior.;materiales;ud;ES;EUR;170.886076;129.473684;228.571429;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SOPORTE-ANTIVIB;Soporte antivibratorio de neopreno (silent block) para aislar equipos de bombas, compresores y maquinaria, con su tornillería.;materiales;ud;ES;EUR;5.696203;4.315789;7.619048;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-CORT-AGUA;Cortadora eléctrica de banco con disco de diamante y refrigeración por agua, incluida amortización y consumo.;maquinaria;h;ES;EUR;4.691228;3.517544;6.201754;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-BATID;Batidora mezcladora eléctrica de doble varilla para amasado de morteros y adhesivos.;maquinaria;h;ES;EUR;2.345614;1.758772;3.100877;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-MART-ELEC;Martillo eléctrico de demolición de 5 kg, incluida amortización y consumo.;maquinaria;h;ES;EUR;5.717434;4.287007;7.558388;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-ASPIR;Aspirador industrial con filtro de polvo fino para limpieza de soporte y control de polvo.;maquinaria;h;ES;EUR;3.078618;2.308388;4.069901;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-VENT-SUC;Juego de ventosas de elevación para manipulación de piezas de gran formato.;maquinaria;h;ES;EUR;4.104825;3.077851;5.426535;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-ATORN;Atornilladora eléctrica para placa de yeso laminado, incluida amortización y consumo.;maquinaria;h;ES;EUR;2.052412;1.538925;2.713268;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-LIJAD;Lijadora de pared con aspiración para acabado de juntas.;maquinaria;h;ES;EUR;3.078618;2.308388;4.069901;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-ROZAD;Rozadora eléctrica de doble disco de diamante con captación de polvo.;maquinaria;h;ES;EUR;6.157237;4.616776;8.139803;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-TERMOF;Termofusora para tubería de polipropileno PPR, incluida amortización.;maquinaria;h;ES;EUR;2.638816;1.978618;3.488487;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-RODILLO;Equipo de aplicación de pintura: rodillos, brochas, cubetas y andamio bajo.;maquinaria;h;ES;EUR;1.319408;0.989309;1.744243;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-VOLQ;Camión volqueta de 6 m³ con chofer, para transporte de escombro a vertedero.;maquinaria;h;ES;EUR;50;40;60;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;si;nacional;Camión volquete 6 m³ con chófer.
MQ-MEZCL;Mezcladora de concreto y mortero de 1 saco, incluida amortización y combustible.;maquinaria;h;ES;EUR;3;2;4.5;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;"Hormigonera de obra; alquiler ~25 €/día prorrateado."
MQ-MART-NEUM;Martillo neumático con compresor de aire, para demolición de concreto y pisos de alta dureza.;maquinaria;h;ES;EUR;11;8;15;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;"Referencia nacional normalizada; puede variar por proveedor, marca, disponibilidad, IVA y volumen."
MQ-AMOLA;Amoladora angular con disco de diamante, para corte perimetral y de juntas.;maquinaria;h;ES;EUR;3.518421;2.638158;4.651316;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-ANDAMIO;Andamio tubular o de borriquetas para trabajos en altura, incluido montaje y desmontaje amortizados.;maquinaria;h;ES;EUR;2.8;2;4;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;"Referencia nacional normalizada; puede variar por proveedor, marca, disponibilidad, IVA y volumen."
MQ-RETRO;Retroexcavadora o minicargadora con martillo hidráulico y operador.;maquinaria;h;ES;EUR;45;35;55;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;por_verificar;no_confirmado;nacional;Retroexcavadora/mixta con operador y martillo hidráulico.
MQ-OXICORTE;Equipo de oxicorte para desguace de estructuras y elementos metálicos.;maquinaria;h;ES;EUR;7.036842;5.276316;9.302632;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-SIERRA;Sierra circular o motosierra para corte de elementos de madera.;maquinaria;h;ES;EUR;4.251425;3.187774;5.62034;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-MONTAC;Montacargas o pluma de obra para bajada de material desde plantas altas.;maquinaria;h;ES;EUR;13.927083;10.442708;18.411458;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-DETECTOR;Detector electrónico de instalaciones empotradas, para localizar tuberías, cables y armaduras sin picar.;maquinaria;h;ES;EUR;3.811623;2.858004;5.038925;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-TALADRO;Taladro percutor con brocas, incluida amortización y consumo.;maquinaria;h;ES;EUR;2.199013;1.648849;2.907072;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-NIVEL-LASER;Nivel láser autonivelante y equipo de medición para replanteo.;maquinaria;h;ES;EUR;3.225219;2.418311;4.263706;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-BANO-PORT;Alquiler mensual de baño portátil de obra, incluido su mantenimiento y vaciado periódico.;maquinaria;ud;ES;EUR;110;85;140;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;Alquiler mensual de caseta/baño portátil con mantenimiento.
MQ-COMPACT-SALTO;Compactador vibratorio de impacto tipo canguro, para compactación de zanjas y espacios reducidos.;maquinaria;h;ES;EUR;6.597039;4.946546;8.721217;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-PLANCHA-COMP;Plancha compactadora vibratoria, para compactación de superficies y bases.;maquinaria;h;ES;EUR;5.570833;4.177083;7.364583;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-BOMBA-ACHI;Bomba sumergible de achique con manguera de descarga, para agotamiento de excavaciones.;maquinaria;h;ES;EUR;3.518421;2.638158;4.651316;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-DESBROZ;Desbrozadora de motor con hilo y disco, para limpieza de vegetación.;maquinaria;h;ES;EUR;3.958224;2.967928;5.23273;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-VIBRADOR;Vibrador de aguja con motor, para compactación de concreto.;maquinaria;h;ES;EUR;4.98443;3.73739;6.589364;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-CIZALLA;Cizalla y dobladora de cabillas, incluida su amortización.;maquinaria;h;ES;EUR;3.078618;2.308388;4.069901;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-BOMBA-CONC;Bomba de concreto con su operador, para vaciados de difícil acceso o gran volumen.;maquinaria;h;ES;EUR;78;65;95;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;si;nacional;"Referencia nacional normalizada; puede variar por proveedor, marca, disponibilidad, IVA y volumen."
MQ-PERF-PILOTE;Equipo de perforación rotatoria para pilotes vaciados en sitio, con operador.;maquinaria;h;ES;EUR;80.630482;60.457785;106.592654;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-ALISADORA;Alisadora mecánica de concreto tipo helicóptero, para acabado de losas.;maquinaria;h;ES;EUR;7.623246;5.716009;10.077851;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-SOLDADORA;Equipo de soldadura eléctrica por arco con sus accesorios, incluida amortización y consumo.;maquinaria;h;ES;EUR;5.277632;3.957237;6.976974;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-GRUA;Camión grúa o grúa móvil con operador, para izado y montaje de elementos estructurales.;maquinaria;h;ES;EUR;70;55;85;docs/INVESTIGACION_PRECIOS_ESPANA.md;2026-08-25;referencia;no;no_confirmado;nacional;"Referencia nacional normalizada; puede variar por proveedor, marca, disponibilidad, IVA y volumen."
MQ-INYECTORA;Equipo de inyección de resinas a baja presión, con sus boquillas y mangueras.;maquinaria;h;ES;EUR;6.157237;4.616776;8.139803;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-ESMERIL;Esmeriladora y cepillo de púas para limpieza y preparación de superficies metálicas.;maquinaria;h;ES;EUR;3.37182;2.528235;4.457511;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-PROYECT-MORT;Máquina de proyección de mortero y pasta de yeso, con su compresor y mangueras.;maquinaria;h;ES;EUR;9.96886;7.474781;13.178728;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-PULIDORA;Pulidora y abrillantadora de piedra natural con aporte de agua.;maquinaria;h;ES;EUR;6.597039;4.946546;8.721217;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-LIJAD-PISO;Lijadora de banda y orilladora para pisos de madera, con aspiración.;maquinaria;h;ES;EUR;9.529057;7.145011;12.597314;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-ESTAMP;Juego de moldes estampadores y rodillos para concreto impreso.;maquinaria;h;ES;EUR;7.036842;5.276316;9.302632;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-RECUP-GAS;Equipo de recuperación de gas refrigerante y bomba de vacío para climatización.;maquinaria;h;ES;EUR;9.529057;7.145011;12.597314;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-HIDROLAV;Hidrolavadora de presión para limpieza de fachadas, pisos y acabados.;maquinaria;h;ES;EUR;6.157237;4.616776;8.139803;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-DOBLAD-TUBO;Dobladora y abocardadora de tubería de cobre para climatización y gas.;maquinaria;h;ES;EUR;3.811623;2.858004;5.038925;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MQ-TELUROMETRO;Medidor de resistencia de puesta a tierra (telurómetro) con sus picas y cables de prueba.;maquinaria;h;ES;EUR;17.592105;13.190789;23.256579;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
